"campaignid","sample","longitude","latitude","location","planned.or.exploratory","broad.ascidians","broad.bryozoa","broad.macroalgae","broad.octocoral.black","broad.sponges","broad.unconsolidated","total.points.annotated","broad.consolidated","broad.hydroids","depth","broad.crinoids","broad.invertebrate.complex","broad.seagrasses","broad.stony.corals","broad.true.anemones","broad.seagrasses_amphibolis.sp.","broad.seagrasses_posidonia.sp.","broad.seagrasses_halophila.sp.","broad.seagrasses_rupia.sp.","broad.seagrasses_zostera.sp.","broad.echinodermata","broad.sea.stars","broad.zoanthids","broad.seagrasses_thalassodendron.sp."
"202204_FranklinAMP_BOSS","F_262","144.361855","-40.557606","Franklin AMP","MBH","0","0","18","0","4","0","48","0","0","45","0","26","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_263","144.350881","-40.578342","Franklin AMP","MBH","0","2","0","0","0","40","68","0","0","67","0","26","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_265","144.2787","-40.555045","Franklin AMP","MBH","0","0","0","0","1","63","72","0","0","75","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_267","144.315153","-40.879887","Franklin AMP","MBH","0","0","0","0","0","80","80","0","0","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_268","144.181296","-40.988736","Franklin AMP","MBH","0","0","0","0","0","65","65","0","0","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_269","144.314697","-40.549673","Franklin AMP","MBH","0","0","0","2","3","26","49","0","0","69","0","18","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_270","144.372941","-40.554976","Franklin AMP","MBH","0","7","23","0","4","0","63","0","0","42","0","29","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_271","144.400166","-40.531993","Franklin AMP","MBH","0","4","0","1","14","0","80","0","0","54","0","61","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_272","144.268455","-40.609478","Franklin AMP","MBH","0","0","0","0","0","63","71","0","0","92","0","7","0","0","0","0","0","0","0","0","0","0","1","0"
"202204_FranklinAMP_BOSS","F_273","144.386044","-40.594546","Franklin AMP","MBH","0","0","0","0","0","47","47","0","0","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_274","144.292281","-40.934385","Franklin AMP","MBH","0","0","0","0","0","65","65","0","0","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_276","144.299102","-40.947695","Franklin AMP","MBH","0","0","0","0","0","67","67","0","0","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_277","144.174215","-40.915157","Franklin AMP","MBH","0","0","0","0","0","54","54","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_279","144.276338","-40.677218","Franklin AMP","MBH","0","0","0","0","0","56","56","0","0","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_280","144.308691","-40.599344","Franklin AMP","MBH","0","0","0","0","0","49","49","0","0","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_281","144.269594","-40.79298","Franklin AMP","MBH","0","0","0","0","0","56","56","0","0","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_284","144.331303","-40.544834","Franklin AMP","MBH","0","0","12","0","5","0","48","0","0","46","0","31","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_285","144.344085","-40.556027","Franklin AMP","MBH","3","5","0","2","18","0","62","0","0","50","0","34","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_286","144.320253","-40.567276","Franklin AMP","MBH","0","2","0","1","4","6","48","0","0","70","0","35","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_287","144.27424","-40.548545","Franklin AMP","MBH","0","1","0","0","2","46","70","0","0","75","0","21","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_288","144.276033","-40.982909","Franklin AMP","MBH","0","0","0","0","0","74","76","0","0","84","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_293","144.32124","-40.714028","Franklin AMP","MBH","0","0","0","0","0","45","45","0","0","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_294","144.346914","-40.57708","Franklin AMP","MBH","0","0","0","2","1","40","60","0","0","69","0","17","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_295","144.348972","-40.671434","Franklin AMP","MBH","0","0","0","0","4","51","60","0","0","87","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_296","144.218943","-40.890486","Franklin AMP","MBH","0","0","0","0","0","52","52","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_297","144.34179","-40.557326","Franklin AMP","MBH","0","0","9","0","4","0","47","0","0","48","0","34","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_299","144.386125","-40.543926","Franklin AMP","MBH","0","2","0","0","7","0","73","0","0","50","0","64","0","0","0","0","0","0","0","0","0","0","0","0"
"202204_FranklinAMP_BOSS","F_300","144.271142","-40.977569","Franklin AMP","MBH","0","2","0","0","4","51","72","0","0","83","0","15","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_1","143.20911","-39.806933","Zeehan AMP","MBH","0","0","0","0","0","66","78","0","0","137","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_2","143.25981","-39.851722","Zeehan AMP","MBH","0","0","0","0","9","5","60","0","0","113","0","46","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_3","143.50556","-39.80112","Zeehan AMP","MBH","0","0","0","0","0","78","78","0","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_4","143.21289","-39.876136","Zeehan AMP","MBH","0","0","0","0","2","41","66","0","0","137","0","23","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_5","143.23946","-39.946082","Zeehan AMP","MBH","0","0","0","0","0","43","58","0","0","198","0","15","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_6","143.55017","-39.81975","Zeehan AMP","MBH","0","0","0","0","0","77","77","0","0","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_7","143.3066","-39.883486","Zeehan AMP","MBH","0","0","0","0","4","58","71","0","0","109","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_8","143.44551","-39.842437","Zeehan AMP","MBH","0","2","0","0","3","59","73","0","0","102","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_9","143.37979","-39.936684","Zeehan AMP","MBH","0","0","0","0","0","73","74","0","0","103","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_10","143.59914","-39.807236","Zeehan AMP","MBH","0","0","0","0","0","62","62","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_11","143.19359","-39.865867","Zeehan AMP","MBH","0","0","0","0","0","62","65","0","0","164","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_12","143.25848","-39.790254","Zeehan AMP","MBH","0","0","0","0","1","73","80","0","0","112","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_14","143.26708","-39.91149","Zeehan AMP","MBH","0","0","0","0","1","73","78","0","0","119","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_15","143.52349","-39.878399","Zeehan AMP","MBH","0","0","0","0","0","80","80","0","0","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_16","143.32233","-39.94352","Zeehan AMP","MBH","0","5","0","3","2","50","67","0","0","107","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_17","143.29545","-39.877816","Zeehan AMP","MBH","0","0","0","0","0","63","70","0","0","109","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_18","143.4387","-39.901763","Zeehan AMP","MBH","0","0","0","0","0","75","75","0","0","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_19","143.36456","-39.864153","Zeehan AMP","MBH","0","3","0","0","0","61","79","0","0","102","0","15","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_20","143.56966","-39.829426","Zeehan AMP","MBH","0","0","0","0","0","66","66","0","0","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_21","143.23494","-39.838487","Zeehan AMP","MBH","0","3","0","1","5","38","74","0","0","117","0","27","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_22","143.32087","-39.793693","Zeehan AMP","MBH","0","0","0","0","0","75","76","0","0","107","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_23","143.37467","-39.924996","Zeehan AMP","MBH","0","0","0","0","0","80","80","0","0","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_24","143.22925","-39.803717","Zeehan AMP","MBH","0","0","0","0","11","45","73","0","0","125","0","17","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_25","143.28288","-39.935055","Zeehan AMP","MBH","0","8","1","0","5","45","74","0","0","117","0","15","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_26","143.45693","-39.804417","Zeehan AMP","MBH","0","0","0","0","0","80","80","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_27","143.19383","-39.825616","Zeehan AMP","MBH","0","0","0","0","0","29","67","0","0","172","0","38","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_28","143.49618","-39.854609","Zeehan AMP","MBH","0","1","0","0","7","9","76","0","0","102","0","59","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_29","143.34072","-39.921046","Zeehan AMP","MBH","0","2","0","0","10","31","80","0","0","104","0","37","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_30","143.42247","-39.811285","Zeehan AMP","MBH","0","0","0","0","0","69","69","0","0","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_31","143.53497","-39.838482","Zeehan AMP","MBH","0","0","0","0","0","66","66","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_32","143.63672","-39.932182","Zeehan AMP","MBH","0","0","0","0","0","51","51","0","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_33","143.24501","-39.861781","Zeehan AMP","MBH","0","0","0","0","2","47","69","0","0","115","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_34","143.45456","-39.938728","Zeehan AMP","MBH","0","0","0","0","0","70","70","0","0","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_35","143.44474","-39.834757","Zeehan AMP","MBH","0","2","0","1","5","37","60","0","0","102","0","15","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_36","143.31824","-39.927989","Zeehan AMP","MBH","0","0","0","0","0","80","80","0","0","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_38","143.3541","-39.825456","Zeehan AMP","MBH","0","0","0","0","0","63","70","0","0","105","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_39","143.31251","-39.893221","Zeehan AMP","MBH","0","0","0","0","0","78","78","0","0","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_40","143.24969","-39.930112","Zeehan AMP","MBH","0","0","0","0","1","45","70","0","0","133","0","24","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_41","143.46925","-39.80101","Zeehan AMP","MBH","0","0","0","0","0","72","72","0","0","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_42","143.40491","-39.870276","Zeehan AMP","MBH","0","0","0","0","0","78","78","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_43","143.24158","-39.800335","Zeehan AMP","MBH","0","1","0","0","1","36","70","0","0","117","0","32","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_44","143.4342","-39.81714","Zeehan AMP","MBH","0","0","0","0","6","40","66","0","0","103","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_45","143.30773","-39.910361","Zeehan AMP","MBH","0","0","0","0","1","67","78","0","1","108","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_46","143.28087","-39.844744","Zeehan AMP","MBH","0","1","0","0","3","46","72","0","0","111","0","22","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_47","143.23271","-39.892094","Zeehan AMP","MBH","0","0","0","0","1","74","79","0","1","125","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_48","143.59804","-39.884035","Zeehan AMP","MBH","0","0","0","0","0","46","46","0","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_49","143.27391","-39.832992","Zeehan AMP","MBH","0","0","0","0","0","77","80","0","0","115","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_50","143.51172","-39.937582","Zeehan AMP","MBH","0","0","0","0","1","13","34","0","0","101","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_51","143.48532","-39.859053","Zeehan AMP","MBH","0","0","0","0","0","73","73","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_52","143.32626","-39.813048","Zeehan AMP","MBH","0","0","0","0","0","71","71","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_53","143.23462","-39.823076","Zeehan AMP","MBH","0","0","0","0","3","33","72","0","0","118","0","36","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_54","143.29107","-39.902624","Zeehan AMP","MBH","0","0","0","0","0","73","73","0","0","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_55","143.37795","-39.840615","Zeehan AMP","MBH","0","0","0","0","6","25","76","0","0","102","0","45","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_56","143.58572","-39.941228","Zeehan AMP","MBH","0","0","0","0","0","65","65","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_57","143.21346","-39.793655","Zeehan AMP","MBH","0","0","0","0","1","73","74","0","0","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_58","143.24991","-39.88977","Zeehan AMP","MBH","0","0","0","0","0","72","72","0","0","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_59","143.46148","-39.915882","Zeehan AMP","MBH","0","0","0","0","0","61","61","0","0","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_60","143.27745","-39.942536","Zeehan AMP","MBH","0","1","0","0","6","18","71","0","2","121","0","44","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_61","143.23332","-39.91517","Zeehan AMP","MBH","0","0","0","0","0","66","66","0","0","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_62","143.45566","-39.881208","Zeehan AMP","MBH","0","0","0","0","0","72","72","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_63","143.27453","-39.856069","Zeehan AMP","MBH","0","2","0","0","9","18","51","0","0","113","0","22","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_64","143.39395","-39.898668","Zeehan AMP","MBH","0","0","0","1","4","34","76","0","1","104","0","36","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_65","143.36361","-39.897449","Zeehan AMP","MBH","0","0","0","0","11","14","58","0","0","102","0","33","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_66","143.34157","-39.793087","Zeehan AMP","MBH","0","0","0","1","2","29","60","0","0","102","0","28","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_67","143.64135","-39.873409","Zeehan AMP","MBH","0","0","0","0","0","18","18","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_68","143.23103","-39.871594","Zeehan AMP","MBH","0","0","0","0","0","65","73","0","4","123","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_69","143.55561","-39.914126","Zeehan AMP","MBH","0","0","0","0","0","54","54","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_70","143.22628","-39.819652","Zeehan AMP","MBH","0","6","0","0","13","13","70","0","0","122","0","38","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_71","143.23483","-39.940798","Zeehan AMP","MBH","0","0","0","0","0","66","66","0","0","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_72","143.29975","-39.865164","Zeehan AMP","MBH","0","0","0","0","2","34","66","0","0","109","0","30","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_73","143.42885","-39.94046","Zeehan AMP","MBH","0","0","0","0","0","80","80","0","0","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_74","143.51019","-39.836477","Zeehan AMP","MBH","0","0","0","0","1","71","78","0","0","102","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_75","143.38366","-39.92978","Zeehan AMP","MBH","0","3","0","0","18","0","64","0","0","103","0","43","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_76","143.40566","-39.947668","Zeehan AMP","MBH","0","0","0","0","0","79","79","0","0","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_77","143.57951","-39.816927","Zeehan AMP","MBH","0","0","0","0","0","64","64","0","0","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_78","143.36134","-39.920435","Zeehan AMP","MBH","0","0","0","0","0","79","79","0","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202205_ZEEHAN_AMP_BOSS","Z_79","143.31097","-39.832467","Zeehan AMP","MBH","0","0","0","0","0","74","79","0","0","107","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
