"","x","y","inclusion.probabilities","ID","DropC"
"22388",-645839.897583519,-3672611.85964158,1,226119,22388
"22389",-958431.762540327,-3876668.99003105,1,2019062,22389
"22390",-1054545.62830283,-3920437.76582474,1,2403537,22390
"22391",-1102454.69369829,-3900919.25770053,1,2231775,22391
"22392",-717999.230648288,-3769908.66529105,0.374458287158865,1081275,22392
"22393",-717407.760705135,-3711648.87589,1,569077,22393
"22394",-861726.426834673,-3740630.90310474,1,823389,22394
"22395",-981794.825294904,-3915410.27130789,1,2359583,22395
"22396",-1126113.49142444,-3939660.53897737,1,2572295,22396
"22397",-1029999.62566194,-3881400.74957632,1,2060420,22397
"22398",-645544.162611942,-3750390.15716684,1,909920,22398
"22399",-1378375.42217956,-3968938.30116368,1,2828842,22399
"22400",-753487.427237519,-3692130.36776579,1,397355,22400
"22401",-1234056.75605002,-3910678.51176263,1,2317130,22401
"22402",-849601.293000019,-3779667.91935316,1,1166630,22402
"22403",-681328.09417275,-3690060.22296474,1,379399,22403
"22404",-921760.626064788,-3893821.61838263,1,2169986,22404
"22405",-825646.760302288,-3719042.25017947,1,633711,22405
"22406",-1017874.49182729,-3937590.39417632,1,2554461,22406
"22407",-1192062.3900861,-3879330.60477526,1,2041672,22407
"22408",-807606.927036096,-3748320.01236579,1,891172,22408
"22409",-1288176.2558486,-3966868.15636263,1,2810947,22409
"22410",-903720.792798596,-3835561.82898158,1,1657847,22410
"22411",-663288.260906558,-3728801.50424158,1,720060,22411
"22412",-879766.260100865,-3758079.26642789,1,976728,22412
"22413",-735447.593971327,-3670541.71484053,1,207616,22413
"22414",-1179937.25625144,-3918071.88605211,1,2382313,22414
"22415",-795481.793201442,-3787061.29364263,1,1231813,22415
"22416",-1083823.39048894,-3898849.11289947,1,2213638,22416
"22417",-1324255.92238098,-3986090.92951526,1,2979825,22417
"22418",-939800.459330981,-3855080.33710579,1,1829325,22418
"22419",-771527.260503712,-3709282.99611737,1,548094,22419
"22420",-1252096.58931621,-3927831.14011421,1,2467869,22420
"22421",-867641.126266212,-3796820.54770474,1,1317369,22421
"22422",-1387247.47132687,-4037844.54954158,1,3434612,22422
"22423",-1002792.00827687,-3906833.95713211,1,2284112,22423
"22424",-1147110.6744064,-3892342.94352474,1,2156224,22424
"22425",-762655.211356404,-3761036.61614368,1,1003124,22425
"22426",-858769.077118904,-3848574.16773105,1,1772399,22426
"22427",-690495.878291635,-3702776.82674263,1,491168,22427
"22428",-1315088.1382621,-3921324.97073947,1,2410456,22428
"22429",-1218974.2724996,-3902102.19758684,1,2241781,22429
"22430",-834518.809449596,-3770795.87020579,1,1088681,22430
"22431",-894848.743651288,-3887315.44900789,1,2112877,22431
"22432",-1134985.54057175,-3931084.22480158,1,2496865,22432
"22433",-1038871.67480925,-3872824.43540053,1,1984990,22433
"22434",-654416.21175925,-3741813.84299105,1,834490,22434
"22435",-726575.544824019,-3722295.33486684,1,662646,22435
"22436",-1207144.87363652,-3940843.47886368,1,2582421,22436
"22437",-822689.410586519,-3809832.88645421,1,1431921,22437
"22438",-804649.577320327,-3838814.91366895,1,1686782,22438
"22439",-708535.711557827,-3664035.54546579,1,150507,22439
"22440",-948672.508478289,-3868092.67585526,1,1943695,22440
"22441",-1044786.37424079,-3911861.45164895,1,2328170,22441
"22442",-1165150.5076726,-3905355.28227421,1,2270563,22442
"22443",-780695.044622596,-3774048.95489316,1,1117463,22443
"22444",-876808.910385096,-3861586.50648053,1,1886738,22444
"22445",-636376.378493058,-3715789.16549211,1,605751,22445
"22446",-936843.109615212,-3919846.29588158,1,2398735,22446
"22447",-1153025.37383794,-3944096.56355105,1,2611204,22447
"22448",-1056911.50807544,-3885836.77415,1,2099329,22448
"22449",-672456.045025442,-3754826.18174053,1,948829,22449
"22450",-912592.841945904,-3842067.99835632,1,1715017,22450
"22451",-1292612.28042225,-3914818.80136474,1,2353332,22451
"22452",-908156.81737225,-3783808.20895526,1,1202832,22452
"22453",-668020.020451788,-3677047.88421526,1,265044,22453
"22454",-1364771.61348702,-4012115.60701421,1,3208488,22454
"22455",-980316.150437019,-3881105.01460474,1,2057988,22455
"22456",-1076430.01619952,-3924578.05542684,1,2439863,22456
"22457",-739883.618544981,-3735307.67361632,1,777001,22457
"22458",-835997.484307481,-3822549.49023211,1,1543676,22458
"22459",-704099.686984173,-3733237.52881526,1,758922,22459
"22460",-1328691.94695463,-3951785.67281211,1,2678210,22460
"22461",-1232578.08119213,-3893230.14843947,1,2163735,22461
"22462",-848122.618142135,-3762219.55603,1,1013235,22462
"22463",-968191.016602365,-3936998.92423316,1,2549429,22463
"22464",-872077.150839865,-3878739.13483211,1,2037554,22464
"22465",-1112509.6827319,-3922507.91062579,1,2421541,22465
"22466",-1016395.8169694,-3902989.40250158,1,2250266,22466
"22467",-1382811.44675321,-3990526.95408895,1,3018627,22467
"22468",-757923.451811173,-3713719.02069105,1,587140,22468
"22469",-1238492.78062367,-3932267.16468789,1,2506915,22469
"22470",-854037.317573673,-3800960.83730684,1,1353815,22470
"22471",-926196.650638442,-3898257.64295632,1,2208971,22471
"22472",-830082.784875942,-3723478.27475316,1,672696,22472
"22473",-1022310.51640094,-3942026.41875,0.374458287158865,2593446,22473
"22474",-1178458.58139356,-3883766.62934895,1,2080718,22474
"22475",-794003.118343558,-3752460.30196789,1,927618,22475
"22476",-890116.984106058,-3839997.85355526,1,1696893,22476
"22477",-649980.187185596,-3694200.51256684,1,415905,22477
"22478",-1250617.91445833,-3906242.48718895,1,2278074,22478
"22479",-866162.451408327,-3775231.89477947,1,1127574,22479
"22480",-722139.520250365,-3687694.34319211,1,358461,22480
"22481",-1193541.06494398,-3935520.24937526,1,2535667,22481
"22482",-809085.601893981,-3804213.92199421,1,1382567,22482
"22483",-1097427.19918148,-3877260.45997421,1,2023792,22483
"22484",-712971.736131481,-3745954.13259316,1,870692,22484
"22485",-1337859.73107352,-3964502.27659,1,2789979,22485
"22486",-785131.06919625,-3726731.35944053,1,701448,22486
"22487",-1265700.39800875,-3945279.50343737,1,2621223,22487
"22488",-881244.93495875,-3813973.17605632,1,1468123,22488
"22489",-640812.403066712,-3668471.57003947,1,189736,22489
"22490",-1373643.66263433,-4003539.29283842,1,3133058,22490
"22491",-989188.199584327,-3872232.96545737,1,1979958,22491
"22492",-1085302.06534683,-3916001.74125105,1,2364433,22492
"22493",-1133506.86571387,-3896483.23312684,1,2192670,22493
"22494",-749051.402663865,-3765472.64071737,1,1042170,22494
"22495",-845165.268426365,-3853010.19230474,1,1811445,22495
"22496",-676892.069599096,-3707212.85131632,1,530214,22496
"22497",-1301780.06454113,-3925760.99531316,1,2449501,22497
"22498",-917324.601491135,-3794750.40290368,1,1299001,22498
"22499",-821210.735728635,-3736490.61350263,1,787126,22499
"22500",-995398.633987442,-3911269.98170579,1,2323137,22500
"22501",-1043307.6993829,-3890272.79872368,1,2138375,22501
"22502",-1355603.82936813,-3977514.61533947,1,2904319,22502
"22503",-731011.569397673,-3700706.68194158,1,472831,22503
"22504",-1211580.89821017,-3919254.82593842,1,2392606,22504
"22505",-827125.435160173,-3788244.23352895,1,1242106,22505
"22506",-694931.902865288,-3681188.17381737,1,301353,22506
"22507",-935364.434757327,-3885245.30420684,1,2094540,22507
"22508",-1031478.30051983,-3929014.08000053,1,2479015,22508
"22509",-1151546.69898006,-3870754.29059947,1,1966409,22509
"22510",-767091.235930058,-3739743.69819,1,815909,22510
"22511",-863205.101692558,-3826985.51480579,1,1582584,22511
"22512",-622772.569800519,-3720225.19006579,1,644797,22512
"22513",-956953.087682442,-3923986.58548368,1,2435067,22513
"22514",-860839.221919942,-3865726.79608263,1,1923192,22514
"22515",-1173135.35190517,-3909495.57187632,1,2306936,22515
"22516",-788679.888855173,-3778484.97946684,1,1156436,22516
"22517",-1077021.48614267,-3908904.10193316,1,2302061,22517
"22518",-932998.554984712,-3865135.32613947,1,1917748,22518
"22519",-800805.022689827,-3719337.98515105,1,636395,22519
"22520",-1281374.35150233,-3937886.12914789,1,2556170,22520
"22521",-896918.888452327,-3806875.53673842,1,1405670,22521
"22522",-656782.091531865,-3661078.19575,1,124682,22522
"22523",-969078.221517096,-3903876.60741632,1,2258226,22523
"22524",-1065192.0872796,-3947645.38321,0.374458287158865,2642701,22524
"22525",-728645.689625058,-3758375.00139947,1,979839,22525
"22526",-824759.555387558,-3845616.81801526,1,1746514,22526
"22527",-710605.856358865,-3700115.21199842,1,467700,22527
"22528",-1239379.9855384,-3899144.84787105,1,2215712,22528
"22529",-854924.522488404,-3768134.25546158,1,1065212,22529
"22530",-878879.055186135,-3884653.83426368,1,2089531,22530
"22531",-1119311.58707817,-3928126.87508579,1,2470918,22531
"22532",-1023197.72131567,-3869867.08568474,1,1959043,22532
"22533",-638742.258265673,-3738856.49327526,1,808543,22533
"22534",-746685.52289125,-3732350.32390053,1,750978,22534
"22535",-1227254.85170375,-3950898.46789737,0.374458287158865,2670753,22535
"22536",-842799.38865375,-3819887.87548789,1,1520253,22536
"22537",-674821.924798058,-3674090.53449947,1,239021,22537
"22538",-914958.721718519,-3878147.66488895,1,2032209,22538
"22539",-1011072.58748102,-3921916.44068263,1,2416684,22539
"22540",-1194428.26985871,-3902397.93255842,1,2244464,22540
"22541",-809972.806808711,-3771387.34014895,1,1093964,22541
"22542",-906086.672571212,-3858629.15676474,1,1860639,22542
"22543",-665654.140679173,-3713127.55074789,1,582252,22543
"22544",-930041.205268942,-3916888.94616579,1,2372758,22544
"22545",-1182303.13602406,-3941139.21383526,1,2585105,22545
"22546",-797847.672974058,-3810128.62142579,1,1434605,22546
"22547",-1086189.27026156,-3882879.42443421,1,2073230,22547
"22548",-701733.807211558,-3751868.83202474,1,922730,22548
"22549",-1326326.06718202,-3970416.97602158,1,2842018,22549
"22550",-941870.604132019,-3839110.64864053,1,1688918,22550
"22551",-773893.140276327,-3693609.04262368,1,410286,22551
"22552",-1254462.46908883,-3912157.18662053,1,2330061,22552
"22553",-870007.006038827,-3780850.85923947,1,1176961,22553
"22554",-1302371.53448429,-3905651.01724579,1,2272699,22554
"22555",-629574.474146788,-3687102.87324895,1,353574,22555
"22556",-1380445.5669806,-4022170.5960479,1,3296835,22556
"22557",-995990.103930596,-3891160.00363842,1,2146335,22557
"22558",-1092103.9696931,-3934633.04446053,1,2528210,22558
"22559",-1140308.77006013,-3876373.25505947,1,2015847,22559
"22560",-755853.307010135,-3745362.66265,1,865347,22560
"22561",-851967.172772635,-3832900.21423737,1,1634622,22561
"22562",-683693.973945365,-3725844.15452579,1,693991,22562
"22563",-1308581.9688874,-3944392.29852263,1,2613278,22563
"22564",-1212468.1031249,-3886132.50912158,1,2101403,22564
"22565",-828012.640074904,-3755121.91671211,1,950903,22565
"22566",-984160.705067519,-3929901.28491526,1,2486975,22566
"22567",-888046.839305019,-3871641.49551421,1,1975100,22567
"22568",-1128183.63622548,-3915410.27130789,1,2359088,22568
"22569",-743728.173175481,-3784103.94392684,1,1205988,22569
"22570",-1032069.77046298,-3895891.76318368,1,2187813,22570
"22571",-647614.307412981,-3764881.17077421,0.374458287158865,1037313,22571
"22572",-1344365.90044821,-3983429.31477105,1,2956357,22572
"22573",-719773.64047775,-3706621.38137316,1,524869,22573
"22574",-1200342.96929025,-3925169.52537,1,2444644,22574
"22575",-815887.50624025,-3793863.19798895,1,1291544,22575
"22576",-811451.481666596,-3823140.96017526,1,1548959,22576
"22577",-1171656.67704729,-3893821.61838263,1,2169141,22577
"22578",-787201.213997288,-3762515.29100158,1,1016041,22578
"22579",-883315.079759788,-3850052.84258895,1,1785316,22579
"22580",-643178.282839327,-3704255.50160053,1,504328,22580
"22581",-1279895.67664444,-3903580.87244474,1,2254575,22581
"22582",-895440.213594442,-3772274.54506368,1,1101475,22582
"22583",-751417.282436481,-3685032.72844789,1,334962,22583
"22584",-1159827.27818421,-3932562.89965947,1,2509781,22584
"22585",-775371.815134212,-3801552.30725,1,1359281,22585
"22586",-1063713.41242171,-3874303.11025842,1,1997906,22586
"22587",-679257.949371711,-3743292.51784895,1,847406,22587
"22588",-1303850.20934217,-3961840.66184579,1,2766694,22588
"22589",-919394.746292173,-3830534.33446474,1,1613594,22589
"22590",-805241.047263481,-3723774.00972474,1,675380,22590
"22591",-1285810.37607598,-3942322.15372158,1,2595155,22591
"22592",-901354.913025981,-3811311.56131211,1,1444655,22592
"22593",-661218.116105519,-3665514.22032368,1,163667,22593
"22594",-1357969.70914075,-4000581.94312263,1,3107111,22594
"22595",-973514.24609075,-3869571.35071316,1,1956611,22595
"22596",-1069628.11185325,-3913044.39153526,1,2338486,22596
"22597",-1117832.91222029,-3906538.22216053,1,2281123,22597
"22598",-733377.449170288,-3775527.62975105,1,1130623,22598
"22599",-829491.314932788,-3863065.18133842,1,1899898,22599
"22600",-697297.782637904,-3717267.84035,1,618545,22600
"22601",-1321890.04260837,-3935815.98434684,1,2537833,22601
"22602",-841320.713795865,-3746545.60253632,1,875458,22602
"22603",-961389.112256096,-3921324.97073947,1,2411652,22603
"22604",-1105707.77838563,-3945575.23840895,0.374458287158865,2624364,22604
"22605",-1009593.91262313,-3887315.44900789,1,2112489,22605
"22606",-625138.449573135,-3756009.12162684,0.374458287158865,959389,22606
"22607",-1385177.32652583,-3974557.26562368,1,2878219,22607
"22608",-760289.331583788,-3697749.33222579,1,446732,22608
"22609",-1240858.66039629,-3916297.47622263,1,2366507,22609
"22610",-856403.197346288,-3785286.88381316,1,1216007,22610
"22611",-688129.998519019,-3678526.55907316,1,277976,22611
"22612",-928562.530411058,-3882287.95449105,1,2068563,22612
"22613",-1024676.39617356,-3926056.73028474,1,2453038,22613
"22614",-796368.998116173,-3736786.34847421,1,789810,22614
"22615",-1276938.32692867,-3955334.49247105,1,2709585,22615
"22616",-892482.863878673,-3824028.16509,1,1556485,22616
"22617",-652050.331986635,-3730280.17909947,1,733098,22617
"22618",-868528.331180942,-3759262.20631421,1,987166,22618
"22619",-724209.665051404,-3672020.38969842,1,220654,22619
"22620",-1186739.16059771,-3919550.56091,1,2395290,22620
"22621",-802283.697547712,-3788539.96850053,1,1244790,22621
"22622",-1090625.29483521,-3900327.78775737,1,2226615,22622
"22623",-1331057.82672725,-3987569.60437316,1,2992802,22623
"22624",-946602.36367725,-3856559.01196368,1,1842302,22624
"22625",-778329.164849981,-3710761.67097526,1,561071,22625
"22626",-1258898.49366248,-3929309.81497211,1,2480846,22626
"22627",-874443.030612481,-3798299.22256263,1,1330346,22627
"22628",-982682.030209635,-3895300.29324053,1,2182780,22628
"22629",-1078795.89597213,-3939069.06903421,1,2567255,22629
"22630",-1126704.9613676,-3880809.27963316,1,2054893,22630
"22631",-742249.498317596,-3749798.68722368,1,904393,22631
"22632",-838363.364080096,-3837040.50383947,1,1671068,22632
"22633",-670090.165252827,-3691538.89782263,1,392437,22633
"22634",-1294978.16019487,-3909791.30684789,1,2309124,22634
"22635",-910522.697144865,-3778780.71443842,1,1158624,22635
"22636",-1198864.29443237,-3907721.16204684,1,2291249,22636
"22637",-814408.831382365,-3776710.56963737,1,1140749,22637
"22638",-909339.757258558,-3893230.14843947,1,2164828,22638
"22639",-1149772.2891506,-3936998.92423316,1,2548815,22639
"22640",-765316.826100596,-3805692.59685211,0.374458287158865,1395715,22640
"22641",-1053658.4233881,-3878739.13483211,1,2036940,22641
"22642",-669202.960338096,-3747432.80745105,1,883840,22642
"22643",-1365954.55337333,-3965980.95144789,1,2802884,22643
"22644",-741066.558431288,-3728210.03429842,1,714597,22644
"22645",-1221635.88724379,-3946462.44332368,1,2631772,22645
"22646",-837180.424193788,-3815451.85091421,1,1481272,22646
"22647",-801100.757661404,-3844729.61310053,1,1738794,22647
"22648",-704986.891898904,-3669950.24489737,1,202519,22648
"22649",-945419.423790942,-3873711.64031526,1,1993106,22649
"22650",-1041533.28955344,-3917480.41610895,1,2377581,22650
"22651",-1161601.68801367,-3897961.90798474,1,2205575,22651
"22652",-777146.224963673,-3766951.31557526,1,1055075,22652
"22653",-873260.090726173,-3854488.86716263,1,1824350,22653
"22654",-633123.293805712,-3708691.52617421,1,543362,22654
"22655",-951334.123222481,-3912748.65656368,1,2336286,22655
"22656",-783060.924395212,-3818704.93560158,1,1510055,22656
"22657",-1071402.52168271,-3891455.73861,1,2148680,22657
"22658",-686947.058632712,-3760445.14620053,0.374458287158865,998180,22658
"22659",-1311835.05357475,-3978993.29019737,1,2917467,22659
"22660",-927379.59052475,-3847982.69778789,1,1766967,22660
"22661",-795186.058229865,-3702185.35679947,1,485614,22661
"22662",-1275755.38704237,-3920733.50079632,1,2405389,22662
"22663",-891299.923992365,-3789722.90838684,1,1254889,22663
"22664",-651163.127071904,-3682666.84867526,1,314501,22664
"22665",-963459.257057135,-3886723.97906474,1,2107445,22665
"22666",-1059573.12281963,-3930492.75485842,1,2491920,22666
"22667",-1107482.1882151,-3872232.96545737,1,1979558,22667
"22668",-723026.725165096,-3740926.63807632,1,826458,22668
"22669",-819140.590927596,-3828464.18966368,1,1595733,22669
"22670",-714154.676017788,-3721703.86492368,1,657488,22670
"22671",-858177.60717575,-3750685.89213842,1,911801,22671
"22672",-978541.740607558,-3925465.26034158,1,2447994,22672
"22673",-882427.874845058,-3867205.47094053,1,1936119,22673
"22674",-1122564.67176552,-3910974.24673421,1,2320107,22674
"22675",-738109.208715519,-3779963.65432474,1,1169607,22675
"22676",-1026450.80600302,-3904468.07735947,1,2263232,22676
"22677",-1374826.60252063,-3992005.62894684,1,3031654,22677
